model,agent_id,agent.persona_name,agent.ses_background,scenario.scenario_name,scenario.scenario_index,question_id,reasoning_text,reasoning_text_length,correct,ses_3level
GPT-5,3,distracted_suburban,"middle class, both parents working professionals",challenging_conditions,2,q_2007_4_3_2_mc,"He earns $15 per hour for h hours plus $10 per television for n televisions, so total is 15h + 10n.",99,True,Middle
GPT-5,3,distracted_suburban,"middle class, both parents working professionals",challenging_conditions,2,q_2007_4_3_3_mc,"Multiplying by −3 flips the sign of each number, so only the two original positives (1 and 2) become negative.",110,True,Middle
GPT-5,3,distracted_suburban,"middle class, both parents working professionals",challenging_conditions,2,q_2007_4_6_2_mc,"There are 5 white marbles out of 5+6+9 = 20 total, so the probability is 5/20 = 1/4.",84,True,Middle
GPT-5,3,distracted_suburban,"middle class, both parents working professionals",challenging_conditions,2,q_2007_4_9_11_mc,The inequality is satisfied when -5 < x < 8; the smallest integer in that interval is -4.,89,True,Middle
GPT-5,3,distracted_suburban,"middle class, both parents working professionals",challenging_conditions,2,q_2007_4_9_1_mc,"20 feet is 240 inches, and 240 ÷ 20 = 12 pieces.",48,True,Middle
GPT-5,3,distracted_suburban,"middle class, both parents working professionals",challenging_conditions,2,q_2007_4_9_5_mc,"""5 more than y"" means y + 5, so x = y + 5.",42,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_2_1_mc,"Since 3x = 0, x = 0; plugging in gives 1 + 0 + 0^2 = 1.",55,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_2_5_mc,"Subtract k from both sides of k + n < k to get n < 0, so n must be negative.",76,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_6_19_mc,"From x^2 = 4y^2, x = ±2y. Combining with x = 2y + 1, only x = -2y works, giving y = -1/4 and x = 1/2.",101,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_6_20_mc,"Slope of l is 1/2, so perpendicular slope is -2; using points (2,1) and (0,t) on q: (t−1)/(-2) = -2 ⇒ t = 5.",108,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_6_2_mc,"At 24 per hour, the rate is 24/60 = 0.4 cartons per minute; in 5 minutes, 0.4 × 5 = 2 cartons.",94,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_6_6_mc,"Let x be the number; 2x + 3 = 10 ⇒ x = 7/2, so 4x = 14.",55,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_6_7_mc,"Since a is negative, multiplying it by larger positive factors makes the value more negative. Therefore, a is the greatest among a, 2a, 4a, and 8a.",147,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_6_9_mc,"Since (x−2)^2=25, x−2=±5, giving x=7 or x=−3; with x<0, the solution is x=−3.",77,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_1_9_4_mc,"Twice as long as Maly is 2n, and 5 years less than that is 2n - 5.",66,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_2_2_11_mc,"Since 24 sofas at $500 each equal the table revenue: 24*500 = 300*t, so t = 40; thus 40 − 24 = 16 more tables.",110,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_2_2_15_mc,"Since x/y = r, let x = r y; then (x + y)/x = (r y + y)/(r y) = (r + 1)/r.",73,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_2_2_6_mc,"Each step adds 3; from the 100th to the 104th term is 4 steps, so 4×3=12.",73,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_2_6_2_mc,"2d is even (2 times an odd), and 5n is even (5 times an even), so their sum is even.",84,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_2_6_6_mc,"Let x be the starting number; after first stop x−4, after second stop (3/4)(x−4), then minus 10 equals 14, so (3/4)(x−4)=24 ⇒ x=36.",131,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_2_9_12_mc,"2k - 3 = 5 ⇒ 2k = 8 ⇒ k = 4, which corresponds to choice B.",59,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_2_9_15_mc,"Solving 2x + 3 = 1 - 3x gives x = -2/5 and y = 11/5, which satisfy a = 4 - 2b.",78,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_2_9_5_mc,"r is always odd and s is always even, so r + s is always odd; probability = 1.",78,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_3_4_1_mc,"Subtract Dave’s 44 from 128 to get 84, then divide by 2: 84/2 = 42.",67,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_3_4_4_mc,"aa counts as 2 (twice), ab, ac, and ba count as 1 each, and bc counts as 0; total = 2+1+1+0+2+1 = 7.",100,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_3_9_11_mc,"Subtract 5 from both sides to get 2x = 3kx; equate coefficients to get 2 = 3k, so k = 2/3.",90,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_3_9_1_mc,"If 3/4 of x is 18, then x = 18*(4/3) = 24, so 1/4 of x is 6.",60,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_3_9_5_mc,"Since x + 1 = √3, squaring both sides gives (x + 1)^2 = (√3)^2 = 3.",67,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_4_3_18_mc,"First digit fixed as 2 (1 choice), middle two digits any 0–9 (10 each), last digit any nonzero (9), so 1*10*10*9 = 900.",119,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_4_3_2_mc,"He earns $15 for each hour (15h) plus $10 for each TV sold (10n), so total is 15h + 10n.",88,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_4_3_3_mc,Multiplying by -3 flips the sign; only the two positives (1 and 2) become negative.,83,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_4_9_11_mc,"Because (x - 8)(x + 5) < 0 when -5 < x < 8, the smallest integer in this interval is -4.",88,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_4_9_1_mc,"20 feet equals 240 inches, and 240 ÷ 20 = 12, so you can cut 12 pieces.",71,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",optimal_conditions,0,q_2007_4_9_5_mc,"""x is 5 more than y"" translates to x = y + 5, which matches x = 5 + y.",70,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_2_1_mc,"Since 3x = 0, x = 0, so 1 + x + x^2 = 1 + 0 + 0 = 1.",52,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_2_5_mc,"Subtracting k from both sides gives n < 0, so only E must be true.",66,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_6_19_mc,"Since x^2 = 4y^2, x = ±2y. Using x = 1 + 2y, only x = -2y works, giving y = -1/4 and thus x = 1/2.",98,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_6_20_mc,"Line l has slope 1/2, so the perpendicular line q has slope -2. Using points (2,1) and (0,t), slope = (t−1)/(0−2) = −(t−1)/2; setting −(t−1)/2 = −2 gives t = 5.",160,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_6_2_mc,"At 24 per hour, the rate is 24/60 = 0.4 cartons per minute; in 5 minutes, 0.4 × 5 = 2 cartons.",94,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_6_6_mc,"Let x be the number: 2x + 3 = 10 ⇒ 2x = 7 ⇒ x = 7/2, so 4x = 14.",64,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_6_7_mc,"When a < 0, multiplying by a factor greater than 1 makes the value more negative, so a is the greatest (least negative).",120,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_6_9_mc,"Solving (x − 2)^2 = 25 gives x − 2 = ±5, so x = 7 or x = −3. Since x < 0, the correct solution is x = −3.",105,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_1_9_4_mc,"Twice Maly’s years is 2n, and 5 years less than that is 2n − 5.",63,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_2_2_11_mc,"At $500 each, 24 sofas brought in $12,000; at $300 each, that equals 40 tables, so 40 − 24 = 16 more tables.",108,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_2_2_15_mc,"Since x/y = r, we have x = ry. Then (x + y)/x = (ry + y)/(ry) = (r + 1)/r.",74,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_2_2_6_mc,"Each step adds 3; from the 100th to the 104th term is 4 steps, so the difference is 4×3 = 12.",93,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_2_6_2_mc,"2d is even and 5n is even (since n is even), so their sum is even.",66,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_2_6_6_mc,Let x be the initial number. After 4 get off: x−4; after second stop: (3/4)(x−4); after third stop: (3/4)(x−4)−10=14 → (3/4)(x−4)=24 → x−4=32 → x=36.,149,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_2_9_12_mc,"Since f(k)=2k−3=5, solve: 2k=8, so k=4, which corresponds to option B.",70,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_2_9_15_mc,"Setting 2x + 3 = 1 - 3x gives x = -2/5 and y = 11/5, so a = -2/5 and b = 11/5; then 4 - 2b = 4 - 22/5 = -2/5 = a, so only E holds.",130,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_2_9_5_mc,"All r are odd and all s are even, and odd + even is always odd, so the probability is 1.",88,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_3_4_1_mc,"Fred and Norman together have 128 − 44 = 84 comics, so their average is 84/2 = 42.",82,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_3_4_4_mc,"Two ""aa"" pairs contribute 2 each (4 total), ""ab,"" ""ac,"" and ""ba"" contribute 1 each (3 total), and ""bc"" contributes 0; sum = 7.",126,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_3_9_11_mc,"Because the equation holds for all x, the coefficients of x must be equal: 2 = 3k, so k = 2/3.",94,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_3_9_1_mc,"If 3/4 of the number is 18, then the whole number is 18*(4/3)=24, so 1/4 of it is 6.",84,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_3_9_5_mc,"Since x + 1 = √3, (x + 1)^2 = (√3)^2 = 3.",41,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_4_3_18_mc,"First digit fixed as 2 (1 option), middle two digits any 0–9 (10×10), and last digit any nonzero (9 options), so 1×10×10×9 = 900.",129,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_4_3_2_mc,"He earns 15h from hours worked plus 10n from televisions sold, totaling 15h + 10n.",82,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_4_3_3_mc,"Multiplying by -3 flips the sign of each number; there are two positive numbers (1 and 2), so there will be two negatives in the new list.",138,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_4_6_2_mc,"There are 5 white marbles out of a total of 5 + 6 + 9 = 20 marbles, so the probability is 5/20 = 1/4.",101,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_4_9_11_mc,"The product is negative between the roots -5 and 8, so the integers that work are -4 through 7; the smallest is -4.",115,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_4_9_1_mc,"20 feet is 240 inches, and 240 ÷ 20 = 12 pieces.",48,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",moderate_stress,1,q_2007_4_9_5_mc,"""5 more than y"" means y + 5, so x = y + 5.",42,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_2_1_mc,"Since 3x = 0, x = 0. Then 1 + x + x^2 = 1 + 0 + 0 = 1.",54,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_2_5_mc,"Subtract k from both sides to get n < 0, so n must be negative; this doesn't determine anything about k.",104,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_6_19_mc,"From x^2 = 4y^2, x = ±2y; combining with x = 1 + 2y forces x = -2y, giving y = -1/4 and x = 1/2.",96,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_6_20_mc,"Line l has slope 1/2, so perpendicular line q has slope -2. Using slope between (2,1) and (0,t): (t−1)/(-2) = -2 => t = 5.",122,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_6_2_mc,"At 24 per hour, the rate is 24/60 = 0.4 cartons per minute; in 5 minutes, 0.4 × 5 = 2 cartons.",94,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_6_6_mc,"2x + 3 = 10 ⇒ x = 7/2, so 4x = 14.",34,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_6_7_mc,"Since a < 0, multiplying by larger positive factors makes the value more negative, so a is the greatest among the four.",119,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_6_9_mc,"Because (x−2)^2 = 25 gives x = 7 or x = −3, and the condition x < 0 selects −3.",79,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_1_9_4_mc,"Twice Maly’s years is 2n, and 5 years less than that is 2n - 5.",63,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_2_2_11_mc,"24 sofas at $500 each total $12,000; at $300 each, that equals 40 tables, so 40 − 24 = 16 more tables.",102,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_2_2_15_mc,"Since r = x/y, then y/x = 1/r, so (x+y)/x = 1 + y/x = 1 + 1/r = (r+1)/r.",72,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_2_6_2_mc,"2d is even and 5n is even (since n is even), so their sum is even.",66,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_2_6_6_mc,"Let x be initial; after first stop: x−4 remain, after second: (3/4)(x−4) remain, so (3/4)(x−4)−10=14 ⇒ x=36.",108,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_2_9_12_mc,"Because 2k - 3 = 5, solve to get 2k = 8, so k = 4.",50,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_2_9_15_mc,"Solving 2a + 3 = 1 - 3a gives a = -2/5, and then b = 11/5; these satisfy a = 4 - 2b.",84,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_2_9_5_mc,"All r are odd and all s are even, so r + s is always odd; probability = 1.",74,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_3_4_1_mc,Fred and Norman together have 128 − 44 = 84 comics; their average is 84 ÷ 2 = 42.,81,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_3_4_4_mc,"Two ""aa"" pairs contribute 2 each (4 total), three mixed pairs with ""a"" contribute 1 each (3 total), and ""bc"" contributes 0; sum = 7.",132,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_3_9_11_mc,"Because 2x + 5 = 3kx + 5 for all x, the x-coefficients must match: 2 = 3k, so k = 2/3.",86,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_3_9_1_mc,"If 3/4 of N is 18, then N = 18 × (4/3) = 24, so 1/4 of N = 24/4 = 6.",68,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_3_9_5_mc,"Since x + 1 = √3, squaring both sides gives (x + 1)^2 = 3.",58,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_4_3_18_mc,"First digit is fixed as 2, the middle two digits each have 10 choices, and the last digit has 9 choices (not 0), so 1*10*10*9 = 900.",132,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_4_3_2_mc,"He earns $15 for each hour (15h) plus $10 for each TV sold (10n), so total is 15h + 10n.",88,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_4_3_3_mc,"Multiplying by −3 flips the sign of each number; only the original positives (1 and 2) become negative, so there are 2 negatives in the new list.",145,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_4_6_2_mc,"There are 5 white marbles out of a total of 5+6+9=20, so the probability is 5/20 = 1/4.",87,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_4_9_11_mc,"The product is negative between the roots -5 and 8, so integers satisfying are -4 through 7; the smallest is -4.",112,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_4_9_1_mc,"20 feet is 240 inches, and 240 ÷ 20 = 12 pieces.",48,True,Middle
GPT-5,5,typical_suburban,"middle class, two-parent household",challenging_conditions,2,q_2007_4_9_5_mc,"""x is 5 more than y"" means start with y and add 5 to get x: x = y + 5, which matches x = 5 + y.",95,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_2_1_mc,"Since 3x = 0, x = 0, so 1 + x + x^2 = 1 + 0 + 0 = 1.",52,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_2_5_mc,"Subtract k from both sides to get n < 0, so n must be negative; no condition on k is required.",94,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_6_19_mc,"Since x^2 = 4y^2, x = ±2y. Only x = -2y is consistent with x = 1 + 2y, giving y = -1/4 and x = 1/2.",99,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_6_20_mc,"Line l has slope 1/2; line q has slope (1 − t)/2. For perpendicular lines, (1/2)·((1 − t)/2) = −1 ⇒ 1 − t = −4 ⇒ t = 5.",119,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_6_2_mc,"1 hour = 60 minutes, so the rate is 24/60 = 0.4 cartons per minute; in 5 minutes, 0.4×5 = 2 cartons.",100,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_6_6_mc,"2x + 3 = 10 ⇒ x = 7/2, so 4x = 4*(7/2) = 14.",44,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_6_7_mc,"Since a < 0, multiplying by larger positive factors makes the value more negative, so a is the greatest among a, 2a, 4a, and 8a.",128,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_6_9_mc,"Because (x − 2)^2 = 25 gives x − 2 = ±5, so x = 7 or x = −3; the condition x < 0 selects −3.",92,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_1_9_4_mc,"Twice as long as Maly is 2n, and 5 years less than that is 2n - 5.",66,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_2_2_11_mc,"24 sofas at $500 total $12,000; at $300 per table that's 40 tables, so 40 − 24 = 16 more tables.",96,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_2_2_15_mc,"Since r = x/y, we have x = ry, so (x + y)/x = (ry + y)/(ry) = (r + 1)/r.",72,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_2_2_6_mc,"The sequence has common difference 3, so from the 100th to the 104th term (4 steps) the increase is 4×3 = 12.",109,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_2_6_2_mc,"2d is even since 2 times any integer is even, and 5n is even because n is even; the sum of two even numbers is even.",116,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_2_6_6_mc,Let x be the starting number. After stops: (3/4)(x − 4) − 10 = 14 → (3/4)(x − 4) = 24 → x − 4 = 32 → x = 36.,108,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_2_9_12_mc,"Solve 2k − 3 = 5 to get 2k = 8, so k = 4.",41,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_2_9_15_mc,"Setting 2a+3 = 1−3a gives a = −2/5 and then b = 11/5, which satisfies a = 4 − 2b.",81,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_2_9_5_mc,"r is always odd and s is always even, so r + s is always odd; probability = 1.",78,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_3_4_1_mc,Total minus Dave’s 44 is 84 for Fred and Norman; their average is 84 ÷ 2 = 42.,78,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_3_4_4_mc,"Two 'aa' pairs contribute 2 each (4), 'ab','ac','ba' contribute 1 each (3), and 'bc' contributes 0; total is 7.",111,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_3_9_11_mc,"For equality for all x, match coefficients: 2 = 3k, so k = 2/3.",63,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_3_9_1_mc,"3/4 of x is 18, so x = 18*(4/3) = 24; then 1/4 of x is 24/4 = 6.",64,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_3_9_5_mc,"Because x + 1 = √3, squaring gives (x + 1)^2 = (√3)^2 = 3.",58,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_4_3_18_mc,"First digit fixed as 2 (1 choice), middle two digits any 0–9 (10 each), and last digit any nonzero (9 choices), so 1×10×10×9 = 900.",131,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_4_3_2_mc,"$15 per hour for h hours gives 15h, and $10 per TV for n TVs gives 10n; total is 15h + 10n.",91,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_4_3_3_mc,"Multiplying by −3 flips each sign; only the two original positives (1 and 2) become negative, so there are 2 negatives.",119,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_4_6_2_mc,"There are 5 white marbles out of 20 total marbles, so the probability is 5/20 = 1/4.",84,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_4_9_11_mc,"The expression is negative for -5 < x < 8, so the smallest integer in that interval is -4.",90,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_4_9_1_mc,"20 feet is 240 inches, and 240 ÷ 20 = 12 pieces.",48,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",optimal_conditions,0,q_2007_4_9_5_mc,"""x is 5 more than y"" means x = y + 5, which is the same as x = 5 + y.",69,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_2_1_mc,"Since 3x = 0, x = 0, so 1 + x + x^2 = 1 + 0 + 0 = 1.",52,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_2_5_mc,Subtract k from both sides to get n < 0; therefore n must be negative.,70,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_6_19_mc,"Since x^2 = 4y^2, x = ±2y; combining with x = 2y + 1 gives -2y = 2y + 1 → y = -1/4, so x = 1/2.",95,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_6_20_mc,"Slope of l is 1/2, so perpendicular slope is −2. For q through (2,1) and (0,t), slope = (1−t)/2 = −2 ⇒ t = 5.",109,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_6_2_mc,"24 cartons/hour = 0.4 cartons/minute, and 0.4 × 5 = 2 cartons in 5 minutes.",75,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_6_6_mc,"2x + 3 = 10 ⇒ x = 7/2, so 4x = 14.",34,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_6_7_mc,"Since a < 0, multiplying by larger positive factors makes the value more negative, so a is the greatest among a, 2a, 4a, and 8a.",128,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_6_9_mc,"Solving (x − 2)^2 = 25 gives x − 2 = ±5, so x = 7 or x = −3; since x < 0, choose −3.",84,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_1_9_4_mc,"Twice Maly’s years is 2n, and 5 years less than that is 2n − 5.",63,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_2_2_11_mc,"If 24 sofas sold at $500 each, sofa revenue was $12,000. At $300 per table, that’s 40 tables; 40 − 24 = 16 more tables.",119,True,Middle
GPT-5,6,urban_motivated,"lower-middle class, immigrant parents emphasize education",moderate_stress,1,q_2007_2_2_15_mc,"Since r = x/y, then y/x = 1/r, so (x+y)/x = 1 + y/x = 1 + 1/r = (r+1)/r.",72,True,Middle
