char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,hedging_count,meta_count,restatement_count,verification_count,first_person,first_person_plural,math_term_count,unique_word_ratio,exclamation_count,question_count,has_bullets,step_count,model,agent_id,ses_3level,question_id,hedging_count_per_100words,meta_count_per_100words,restatement_count_per_100words,verification_count_per_100words,first_person_per_100words,first_person_plural_per_100words,math_term_count_per_100words,exclamation_count_per_100words,question_count_per_100words,step_count_per_100words,scenario.scenario_name
53,13,1,4.076923077,13,0,0,0,1,0,0,0,0.846153846,0,0,0,0,GPT-5,4,Low,q_2007_2_6_2_mc,0,0,0,7.692307692,0,0,0,0,0,0,moderate_stress
141,22,4,6.409090909,5.5,0,1,0,0,0,0,0,0.818181818,0,0,1,3,GPT-5,4,Low,q_2007_2_6_6_mc,0,4.545454545,0,0,0,0,0,0,0,13.63636364,moderate_stress
52,9,1,5.777777778,9,0,0,0,1,0,0,1,1,0,0,1,0,GPT-5,4,Low,q_2007_2_9_12_mc,0,0,0,11.11111111,0,0,11.11111111,0,0,0,moderate_stress
76,19,1,4,19,0,0,0,1,0,0,0,0.789473684,0,0,0,0,GPT-5,4,Low,q_2007_2_9_15_mc,0,0,0,5.263157895,0,0,0,0,0,0,moderate_stress
84,20,1,4.2,20,0,0,0,1,0,0,0,0.8,0,0,1,0,GPT-5,4,Low,q_2007_2_9_5_mc,0,0,0,5,0,0,0,0,0,0,moderate_stress
83,21,1,3.952380952,21,0,0,0,0,0,0,0,0.904761905,0,0,1,0,GPT-5,4,Low,q_2007_3_4_1_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
146,28,1,5.214285714,28,0,0,0,0,0,0,0,0.857142857,0,0,1,0,GPT-5,4,Low,q_2007_3_4_4_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
77,15,1,5.133333333,15,0,0,0,1,0,0,2,0.933333333,0,0,0,0,GPT-5,4,Low,q_2007_3_9_11_mc,0,0,0,6.666666667,0,0,13.33333333,0,0,0,moderate_stress
85,22,1,3.863636364,22,0,1,0,1,0,0,0,0.772727273,0,0,1,0,GPT-5,4,Low,q_2007_3_9_1_mc,0,4.545454545,0,4.545454545,0,0,0,0,0,0,moderate_stress
58,15,1,3.866666667,15,0,0,0,0,0,0,0,0.866666667,0,0,1,0,GPT-5,4,Low,q_2007_3_9_5_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
125,26,1,4.807692308,26,0,1,0,1,0,0,0,0.961538462,0,0,1,1,GPT-5,4,Low,q_2007_4_3_18_mc,0,3.846153846,0,3.846153846,0,0,0,0,0,3.846153846,moderate_stress
95,21,1,4.523809524,21,0,0,0,1,0,0,0,0.904761905,0,0,0,0,GPT-5,4,Low,q_2007_4_3_2_mc,0,0,0,4.761904762,0,0,0,0,0,0,moderate_stress
132,24,1,5.5,24,0,0,0,0,0,0,0,0.875,0,0,0,0,GPT-5,4,Low,q_2007_4_3_3_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
82,16,1,5.125,16,0,0,0,1,0,0,0,1,0,0,1,0,GPT-5,4,Low,q_2007_4_6_2_mc,0,0,0,6.25,0,0,0,0,0,0,moderate_stress
108,24,1,4.5,24,0,0,0,1,0,0,0,0.791666667,0,0,1,0,GPT-5,4,Low,q_2007_4_9_11_mc,0,0,0,4.166666667,0,0,0,0,0,0,moderate_stress
47,12,1,3.916666667,12,0,0,0,0,0,0,0,0.75,0,0,0,0,GPT-5,4,Low,q_2007_4_9_1_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
37,12,1,3.083333333,12,0,0,0,0,0,0,0,1,0,0,1,0,GPT-5,4,Low,q_2007_4_9_5_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
54,21,2,2.571428571,10.5,0,1,0,0,0,0,0,0.571428571,0,0,1,0,GPT-5,4,Low,q_2007_1_2_1_mc,0,4.761904762,0,0,0,0,0,0,0,0,challenging_conditions
89,21,1,4.238095238,21,0,0,0,1,0,0,0,0.857142857,0,0,0,0,GPT-5,4,Low,q_2007_1_2_5_mc,0,0,0,4.761904762,0,0,0,0,0,0,challenging_conditions
101,27,1,3.740740741,27,0,0,0,0,0,0,0,0.703703704,0,0,1,0,GPT-5,4,Low,q_2007_1_6_19_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
129,30,2,4.3,15,0,0,0,1,0,0,0,0.866666667,0,0,1,0,GPT-5,4,Low,q_2007_1_6_20_mc,0,0,0,3.333333333,0,0,0,0,0,0,challenging_conditions
76,15,2,5.066666667,7.5,0,0,0,1,0,0,0,0.933333333,0,0,1,0,GPT-5,4,Low,q_2007_1_6_2_mc,0,0,0,6.666666667,0,0,0,0,0,0,challenging_conditions
34,13,1,2.615384615,13,0,0,0,1,0,0,0,0.846153846,0,0,1,0,GPT-5,4,Low,q_2007_1_6_6_mc,0,0,0,7.692307692,0,0,0,0,0,0,challenging_conditions
123,26,1,4.730769231,26,0,0,0,2,0,0,0,0.846153846,0,0,0,0,GPT-5,4,Low,q_2007_1_6_7_mc,0,0,0,7.692307692,0,0,0,0,0,0,challenging_conditions
82,27,2,3.037037037,13.5,0,0,0,1,0,0,0,0.703703704,0,0,1,0,GPT-5,4,Low,q_2007_1_6_9_mc,0,0,0,3.703703704,0,0,0,0,0,0,challenging_conditions
69,18,1,3.833333333,18,0,0,0,0,0,0,0,0.833333333,0,0,1,0,GPT-5,4,Low,q_2007_1_9_4_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
157,33,1,4.757575758,33,0,1,0,1,0,0,0,0.818181818,0,0,0,0,GPT-5,4,Low,q_2007_2_2_11_mc,0,3.03030303,0,3.03030303,0,0,0,0,0,0,challenging_conditions
62,16,1,3.875,16,0,1,0,1,0,0,0,0.8125,0,0,0,0,GPT-5,4,Low,q_2007_2_2_15_mc,0,6.25,0,6.25,0,0,0,0,0,0,challenging_conditions
87,20,1,4.35,20,0,0,0,1,0,0,0,0.95,0,0,1,0,GPT-5,4,Low,q_2007_2_2_6_mc,0,0,0,5,0,0,0,0,0,0,challenging_conditions
95,23,1,4.130434783,23,0,0,0,0,0,0,0,0.695652174,0,0,0,0,GPT-5,4,Low,q_2007_2_6_2_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
132,20,2,6.6,10,0,1,0,0,0,0,0,0.85,0,0,1,3,GPT-5,4,Low,q_2007_2_6_6_mc,0,5,0,0,0,0,0,0,0,15,challenging_conditions
52,9,1,5.777777778,9,0,0,0,1,0,0,1,1,0,0,1,0,GPT-5,4,Low,q_2007_2_9_12_mc,0,0,0,11.11111111,0,0,11.11111111,0,0,0,challenging_conditions
79,20,1,3.95,20,0,1,0,0,0,0,0,0.8,0,0,0,0,GPT-5,4,Low,q_2007_2_9_15_mc,0,5,0,0,0,0,0,0,0,0,challenging_conditions
92,21,1,4.380952381,21,0,0,0,1,0,0,0,0.666666667,0,0,1,0,GPT-5,4,Low,q_2007_2_9_5_mc,0,0,0,4.761904762,0,0,0,0,0,0,challenging_conditions
90,22,1,4.090909091,22,0,0,0,1,0,0,0,0.954545455,0,0,1,0,GPT-5,4,Low,q_2007_3_4_1_mc,0,0,0,4.545454545,0,0,0,0,0,0,challenging_conditions
90,20,1,4.5,20,0,0,0,1,0,0,0,0.95,0,0,1,0,GPT-5,4,Low,q_2007_3_4_4_mc,0,0,0,5,0,0,0,0,0,0,challenging_conditions
71,17,1,4.176470588,17,0,0,0,1,0,0,1,0.941176471,0,0,1,0,GPT-5,4,Low,q_2007_3_9_11_mc,0,0,0,5.882352941,0,0,5.882352941,0,0,0,challenging_conditions
84,22,1,3.818181818,22,0,0,0,0,0,0,0,0.772727273,0,0,1,0,GPT-5,4,Low,q_2007_3_9_1_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
52,11,1,4.727272727,11,0,0,0,0,0,0,0,0.818181818,0,0,1,0,GPT-5,4,Low,q_2007_3_9_5_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
125,26,1,4.807692308,26,0,1,0,1,0,0,0,0.961538462,0,0,1,1,GPT-5,4,Low,q_2007_4_3_18_mc,0,3.846153846,0,3.846153846,0,0,0,0,0,3.846153846,challenging_conditions
92,21,1,4.380952381,21,0,0,0,0,0,0,0,0.904761905,0,0,0,0,GPT-5,4,Low,q_2007_4_3_2_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
141,28,1,5.035714286,28,0,0,0,1,0,0,0,0.785714286,0,0,1,0,GPT-5,4,Low,q_2007_4_3_3_mc,0,0,0,3.571428571,0,0,0,0,0,0,challenging_conditions
88,15,1,5.866666667,15,0,0,0,1,0,0,0,1,0,0,1,0,GPT-5,4,Low,q_2007_4_6_2_mc,0,0,0,6.666666667,0,0,0,0,0,0,challenging_conditions
114,22,1,5.181818182,22,0,0,0,1,0,0,0,0.818181818,0,0,1,0,GPT-5,4,Low,q_2007_4_9_11_mc,0,0,0,4.545454545,0,0,0,0,0,0,challenging_conditions
47,12,1,3.916666667,12,0,0,0,0,0,0,0,0.75,0,0,0,0,GPT-5,4,Low,q_2007_4_9_1_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
77,23,1,3.347826087,23,0,0,0,1,0,0,0,0.913043478,0,0,1,0,GPT-5,4,Low,q_2007_4_9_5_mc,0,0,0,4.347826087,0,0,0,0,0,0,challenging_conditions
55,21,1,2.619047619,21,0,1,0,0,0,0,0,0.523809524,0,0,1,0,GPT-5,10,Low,q_2007_1_2_1_mc,0,4.761904762,0,0,0,0,0,0,0,0,optimal_conditions
106,25,2,4.24,12.5,0,0,0,0,0,0,0,0.8,0,0,0,0,GPT-5,10,Low,q_2007_1_2_5_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
94,29,1,3.24137931,29,0,0,0,1,0,1,0,0.689655172,0,0,1,0,GPT-5,10,Low,q_2007_1_6_19_mc,0,0,0,3.448275862,0,3.448275862,0,0,0,0,optimal_conditions
110,28,2,3.928571429,14,0,0,0,1,0,0,0,0.892857143,0,0,1,0,GPT-5,10,Low,q_2007_1_6_20_mc,0,0,0,3.571428571,0,0,0,0,0,0,optimal_conditions
105,23,1,4.565217391,23,0,0,0,0,0,0,0,0.913043478,0,0,0,0,GPT-5,10,Low,q_2007_1_6_2_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
55,18,1,3.055555556,18,0,0,0,1,0,0,0,0.833333333,0,0,1,0,GPT-5,10,Low,q_2007_1_6_6_mc,0,0,0,5.555555556,0,0,0,0,0,0,optimal_conditions
94,20,1,4.7,20,0,0,0,1,0,0,0,0.95,0,0,0,0,GPT-5,10,Low,q_2007_1_6_7_mc,0,0,0,5,0,0,0,0,0,0,optimal_conditions
98,25,1,3.92,25,0,0,0,0,0,0,0,0.72,0,0,1,0,GPT-5,10,Low,q_2007_1_6_9_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
63,15,1,4.2,15,0,0,0,0,0,0,0,0.866666667,0,0,1,0,GPT-5,10,Low,q_2007_1_9_4_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
142,30,1,4.733333333,30,0,0,0,1,0,0,0,0.9,0,0,0,0,GPT-5,10,Low,q_2007_2_2_11_mc,0,0,0,3.333333333,0,0,0,0,0,0,optimal_conditions
72,20,1,3.6,20,0,1,0,1,0,0,0,0.65,0,0,0,0,GPT-5,10,Low,q_2007_2_2_15_mc,0,5,0,5,0,0,0,0,0,0,optimal_conditions
97,21,1,4.619047619,21,0,0,0,1,0,0,0,0.857142857,0,0,1,0,GPT-5,10,Low,q_2007_2_2_6_mc,0,0,0,4.761904762,0,0,0,0,0,0,optimal_conditions
100,25,1,4,25,0,0,0,0,0,0,0,0.68,0,0,0,0,GPT-5,10,Low,q_2007_2_6_2_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
123,18,1,6.833333333,18,0,1,0,0,0,0,0,0.666666667,0,0,1,3,GPT-5,10,Low,q_2007_2_6_6_mc,0,5.555555556,0,0,0,0,0,0,0,16.66666667,optimal_conditions
28,13,1,2.153846154,13,0,0,0,0,0,0,0,0.692307692,0,0,1,0,GPT-5,10,Low,q_2007_2_9_12_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
111,29,1,3.827586207,29,0,1,0,1,0,0,0,0.827586207,0,0,0,0,GPT-5,10,Low,q_2007_2_9_15_mc,0,3.448275862,0,3.448275862,0,0,0,0,0,0,optimal_conditions
74,19,1,3.894736842,19,0,0,0,1,0,0,0,0.789473684,0,0,1,0,GPT-5,10,Low,q_2007_2_9_5_mc,0,0,0,5.263157895,0,0,0,0,0,0,optimal_conditions
90,22,1,4.090909091,22,0,0,0,1,0,0,0,0.954545455,0,0,1,0,GPT-5,10,Low,q_2007_3_4_1_mc,0,0,0,4.545454545,0,0,0,0,0,0,optimal_conditions
66,12,1,5.5,12,0,0,0,0,0,0,0,0.833333333,0,0,1,0,GPT-5,10,Low,q_2007_3_4_4_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
92,20,1,4.6,20,0,0,0,1,0,0,2,0.9,0,0,1,0,GPT-5,10,Low,q_2007_3_9_11_mc,0,0,0,5,0,0,10,0,0,0,optimal_conditions
84,23,1,3.652173913,23,0,0,0,1,0,0,0,0.739130435,0,0,1,0,GPT-5,10,Low,q_2007_3_9_1_mc,0,0,0,4.347826087,0,0,0,0,0,0,optimal_conditions
54,15,1,3.6,15,0,0,0,0,0,0,0,0.8,0,0,1,0,GPT-5,10,Low,q_2007_3_9_5_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
144,30,1,4.8,30,0,1,0,0,0,0,0,0.866666667,0,0,1,1,GPT-5,10,Low,q_2007_4_3_18_mc,0,3.333333333,0,0,0,0,0,0,0,3.333333333,optimal_conditions
88,19,1,4.631578947,19,0,0,0,1,0,0,0,0.947368421,0,0,0,0,GPT-5,10,Low,q_2007_4_3_2_mc,0,0,0,5.263157895,0,0,0,0,0,0,optimal_conditions
125,23,1,5.434782609,23,0,0,0,1,0,0,0,0.956521739,0,0,0,0,GPT-5,10,Low,q_2007_4_3_3_mc,0,0,0,4.347826087,0,0,0,0,0,0,optimal_conditions
92,18,1,5.111111111,18,0,0,0,1,0,0,0,0.944444444,0,0,1,0,GPT-5,10,Low,q_2007_4_6_2_mc,0,0,0,5.555555556,0,0,0,0,0,0,optimal_conditions
84,18,1,4.666666667,18,0,0,0,0,0,0,0,0.888888889,0,0,1,0,GPT-5,10,Low,q_2007_4_9_11_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
47,12,1,3.916666667,12,0,0,0,0,0,0,0,0.75,0,0,0,0,GPT-5,10,Low,q_2007_4_9_1_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
65,19,1,3.421052632,19,0,0,0,0,0,0,0,0.842105263,0,0,1,0,GPT-5,10,Low,q_2007_4_9_5_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
54,21,1,2.571428571,21,0,1,0,0,0,0,0,0.571428571,0,0,1,0,GPT-5,10,Low,q_2007_1_2_1_mc,0,4.761904762,0,0,0,0,0,0,0,0,moderate_stress
106,25,2,4.24,12.5,0,0,0,0,0,0,0,0.8,0,0,0,0,GPT-5,10,Low,q_2007_1_2_5_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
122,34,2,3.588235294,17,0,0,0,1,0,1,1,0.705882353,0,0,1,0,GPT-5,10,Low,q_2007_1_6_19_mc,0,0,0,2.941176471,0,2.941176471,2.941176471,0,0,0,moderate_stress
146,30,2,4.866666667,15,0,0,0,1,0,0,0,0.766666667,0,0,1,0,GPT-5,10,Low,q_2007_1_6_20_mc,0,0,0,3.333333333,0,0,0,0,0,0,moderate_stress
57,14,1,4.071428571,14,0,0,0,1,0,0,0,1,0,0,0,0,GPT-5,10,Low,q_2007_1_6_2_mc,0,0,0,7.142857143,0,0,0,0,0,0,moderate_stress
57,17,1,3.352941176,17,0,1,0,1,0,0,1,0.823529412,0,0,1,0,GPT-5,10,Low,q_2007_1_6_6_mc,0,5.882352941,0,5.882352941,0,0,5.882352941,0,0,0,moderate_stress
128,24,1,5.333333333,24,0,0,0,1,0,0,0,0.916666667,0,0,0,0,GPT-5,10,Low,q_2007_1_6_7_mc,0,0,0,4.166666667,0,0,0,0,0,0,moderate_stress
88,24,1,3.666666667,24,0,0,0,0,0,0,0,0.791666667,0,0,1,0,GPT-5,10,Low,q_2007_1_6_9_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
72,18,1,4,18,0,0,0,0,0,0,0,0.833333333,0,0,1,0,GPT-5,10,Low,q_2007_1_9_4_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
105,23,2,4.565217391,11.5,0,0,0,1,0,0,0,0.869565217,0,0,0,0,GPT-5,10,Low,q_2007_2_2_11_mc,0,0,0,4.347826087,0,0,0,0,0,0,moderate_stress
62,16,1,3.875,16,0,1,0,1,0,0,0,0.8125,0,0,0,0,GPT-5,10,Low,q_2007_2_2_15_mc,0,6.25,0,6.25,0,0,0,0,0,0,moderate_stress
86,18,1,4.777777778,18,0,0,0,1,0,0,0,1,0,0,1,0,GPT-5,10,Low,q_2007_2_2_6_mc,0,0,0,5.555555556,0,0,0,0,0,0,moderate_stress
74,19,1,3.894736842,19,0,0,0,1,0,0,0,0.684210526,0,0,0,0,GPT-5,10,Low,q_2007_2_6_2_mc,0,0,0,5.263157895,0,0,0,0,0,0,moderate_stress
140,22,2,6.363636364,11,0,1,0,0,0,0,0,0.818181818,0,0,1,3,GPT-5,10,Low,q_2007_2_6_6_mc,0,4.545454545,0,0,0,0,0,0,0,13.63636364,moderate_stress
32,13,1,2.461538462,13,0,0,0,1,0,0,0,0.769230769,0,0,1,0,GPT-5,10,Low,q_2007_2_9_12_mc,0,0,0,7.692307692,0,0,0,0,0,0,moderate_stress
92,26,1,3.538461538,26,0,0,0,1,0,0,0,0.807692308,0,0,1,0,GPT-5,10,Low,q_2007_2_9_15_mc,0,0,0,3.846153846,0,0,0,0,0,0,moderate_stress
74,19,1,3.894736842,19,0,0,0,1,0,0,0,0.789473684,0,0,1,0,GPT-5,10,Low,q_2007_2_9_5_mc,0,0,0,5.263157895,0,0,0,0,0,0,moderate_stress
67,18,1,3.722222222,18,0,0,0,0,0,0,0,0.888888889,0,0,1,0,GPT-5,10,Low,q_2007_3_4_1_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
137,27,1,5.074074074,27,0,0,0,0,0,0,0,0.888888889,0,0,1,0,GPT-5,10,Low,q_2007_3_4_4_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
92,20,1,4.6,20,0,0,0,1,0,0,2,0.9,0,0,1,0,GPT-5,10,Low,q_2007_3_9_11_mc,0,0,0,5,0,0,10,0,0,0,moderate_stress
84,25,1,3.36,25,0,0,0,1,0,0,0,0.76,0,0,1,0,GPT-5,10,Low,q_2007_3_9_1_mc,0,0,0,4,0,0,0,0,0,0,moderate_stress
67,17,1,3.941176471,17,0,0,0,0,0,0,0,0.823529412,0,0,1,0,GPT-5,10,Low,q_2007_3_9_5_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
128,25,2,5.12,12.5,0,1,0,0,0,0,0,0.92,0,0,1,1,GPT-5,10,Low,q_2007_4_3_18_mc,0,4,0,0,0,0,0,0,0,4,moderate_stress
91,22,1,4.136363636,22,0,0,0,0,0,0,0,0.863636364,0,0,0,0,GPT-5,10,Low,q_2007_4_3_2_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
100,18,1,5.555555556,18,0,0,0,1,0,0,0,0.944444444,0,0,0,0,GPT-5,10,Low,q_2007_4_3_3_mc,0,0,0,5.555555556,0,0,0,0,0,0,moderate_stress
101,25,1,4.04,25,0,0,0,1,0,0,0,0.84,0,0,1,0,GPT-5,10,Low,q_2007_4_6_2_mc,0,0,0,4,0,0,0,0,0,0,moderate_stress
96,19,1,5.052631579,19,0,0,0,0,0,0,0,0.842105263,0,0,1,0,GPT-5,10,Low,q_2007_4_9_11_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
45,12,1,3.75,12,0,0,0,0,0,0,0,0.75,0,0,0,0,GPT-5,10,Low,q_2007_4_9_1_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
65,20,1,3.25,20,0,0,0,0,0,0,0,0.75,0,0,0,0,GPT-5,10,Low,q_2007_4_9_5_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
54,21,1,2.571428571,21,0,1,0,0,0,0,0,0.571428571,0,0,1,0,GPT-5,10,Low,q_2007_1_2_1_mc,0,4.761904762,0,0,0,0,0,0,0,0,challenging_conditions
106,25,2,4.24,12.5,0,0,0,0,0,0,0,0.8,0,0,0,0,GPT-5,10,Low,q_2007_1_2_5_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
93,15,1,6.2,15,0,0,0,0,0,1,0,1,0,0,1,0,GPT-5,10,Low,q_2007_1_6_19_mc,0,0,0,0,0,6.666666667,0,0,0,0,challenging_conditions
121,23,1,5.260869565,23,0,0,0,0,0,0,0,0.782608696,0,0,1,0,GPT-5,10,Low,q_2007_1_6_20_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
94,22,3,4.272727273,7.333333333,0,0,0,0,0,0,0,0.818181818,0,0,1,0,GPT-5,10,Low,q_2007_1_6_2_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
55,18,1,3.055555556,18,0,0,0,1,0,0,0,0.833333333,0,0,1,0,GPT-5,10,Low,q_2007_1_6_6_mc,0,0,0,5.555555556,0,0,0,0,0,0,challenging_conditions
131,26,1,5.038461538,26,0,0,0,2,0,0,0,0.846153846,0,0,0,0,GPT-5,10,Low,q_2007_1_6_7_mc,0,0,0,7.692307692,0,0,0,0,0,0,challenging_conditions
60,10,1,6,10,0,0,0,0,0,0,0,1,0,0,1,0,GPT-5,10,Low,q_2007_1_6_9_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
66,17,1,3.882352941,17,0,0,0,0,0,0,0,0.882352941,0,0,1,0,GPT-5,10,Low,q_2007_1_9_4_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
116,25,1,4.64,25,0,0,0,1,0,0,0,0.88,0,0,0,0,GPT-5,10,Low,q_2007_2_2_11_mc,0,0,0,4,0,0,0,0,0,0,challenging_conditions
66,16,1,4.125,16,0,1,0,0,0,0,0,0.8125,0,0,0,0,GPT-5,10,Low,q_2007_2_2_15_mc,0,6.25,0,0,0,0,0,0,0,0,challenging_conditions
110,25,1,4.4,25,0,0,0,1,0,0,0,0.84,0,0,1,0,GPT-5,10,Low,q_2007_2_2_6_mc,0,0,0,4,0,0,0,0,0,0,challenging_conditions
116,25,1,4.64,25,0,0,0,0,0,0,0,0.76,0,0,0,0,GPT-5,10,Low,q_2007_2_6_2_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
121,19,1,6.368421053,19,0,1,0,0,0,0,0,0.842105263,0,0,1,3,GPT-5,10,Low,q_2007_2_6_6_mc,0,5.263157895,0,0,0,0,0,0,0,15.78947368,challenging_conditions
56,17,1,3.294117647,17,0,0,0,1,0,0,0,0.764705882,0,0,1,0,GPT-5,10,Low,q_2007_2_9_12_mc,0,0,0,5.882352941,0,0,0,0,0,0,challenging_conditions
100,25,1,4,25,0,0,0,1,0,0,0,0.76,0,0,1,0,GPT-5,10,Low,q_2007_2_9_15_mc,0,0,0,4,0,0,0,0,0,0,challenging_conditions
74,19,1,3.894736842,19,0,0,0,1,0,0,0,0.789473684,0,0,1,0,GPT-5,10,Low,q_2007_2_9_5_mc,0,0,0,5.263157895,0,0,0,0,0,0,challenging_conditions
85,20,1,4.25,20,0,0,0,0,0,0,0,0.85,0,0,1,0,GPT-5,10,Low,q_2007_3_4_1_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
130,32,1,4.0625,32,0,0,0,0,0,0,0,0.8125,0,0,1,0,GPT-5,10,Low,q_2007_3_4_4_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
111,23,2,4.826086957,11.5,0,0,0,1,0,0,3,0.869565217,0,0,1,0,GPT-5,10,Low,q_2007_3_9_11_mc,0,0,0,4.347826087,0,0,13.04347826,0,0,0,challenging_conditions
80,16,1,5,16,0,0,0,1,0,0,0,0.75,0,0,1,0,GPT-5,10,Low,q_2007_3_9_1_mc,0,0,0,6.25,0,0,0,0,0,0,challenging_conditions
67,17,1,3.941176471,17,0,0,0,0,0,0,0,0.823529412,0,0,1,0,GPT-5,10,Low,q_2007_3_9_5_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
144,29,1,4.965517241,29,0,1,0,0,0,0,0,0.931034483,0,0,1,1,GPT-5,10,Low,q_2007_4_3_18_mc,0,3.448275862,0,0,0,0,0,0,0,3.448275862,challenging_conditions
78,18,1,4.333333333,18,0,0,0,1,0,0,0,0.944444444,0,0,0,0,GPT-5,10,Low,q_2007_4_3_2_mc,0,0,0,5.555555556,0,0,0,0,0,0,challenging_conditions
123,23,1,5.347826087,23,0,0,0,1,0,0,0,0.826086957,0,0,1,0,GPT-5,10,Low,q_2007_4_3_3_mc,0,0,0,4.347826087,0,0,0,0,0,0,challenging_conditions
84,17,1,4.941176471,17,0,0,0,1,0,0,0,1,0,0,1,0,GPT-5,10,Low,q_2007_4_6_2_mc,0,0,0,5.882352941,0,0,0,0,0,0,challenging_conditions
78,12,1,6.5,12,0,0,0,0,0,0,0,1,0,0,1,0,GPT-5,10,Low,q_2007_4_9_11_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
48,12,1,4,12,0,0,0,0,0,0,0,0.833333333,0,0,0,0,GPT-5,10,Low,q_2007_4_9_1_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
69,22,1,3.136363636,22,0,0,0,0,0,0,0,0.772727273,0,0,0,0,GPT-5,10,Low,q_2007_4_9_5_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
42,15,1,2.8,15,0,1,0,0,0,0,0,0.733333333,0,0,1,0,GPT-5,3,Middle,q_2007_1_2_1_mc,0,6.666666667,0,0,0,0,0,0,0,0,optimal_conditions
93,18,1,5.166666667,18,0,0,0,0,0,0,1,0.944444444,0,0,0,0,GPT-5,3,Middle,q_2007_1_2_5_mc,0,0,0,0,0,0,5.555555556,0,0,0,optimal_conditions
108,29,2,3.724137931,14.5,0,0,0,0,0,0,0,0.689655172,0,0,1,0,GPT-5,3,Middle,q_2007_1_6_19_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
79,21,1,3.761904762,21,0,0,0,1,0,0,0,0.80952381,0,0,1,0,GPT-5,3,Middle,q_2007_1_6_20_mc,0,0,0,4.761904762,0,0,0,0,0,0,optimal_conditions
61,9,1,6.777777778,9,0,0,0,0,0,0,0,1,0,0,1,0,GPT-5,3,Middle,q_2007_1_6_2_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
36,13,1,2.769230769,13,0,1,0,0,0,0,0,0.846153846,0,0,1,0,GPT-5,3,Middle,q_2007_1_6_6_mc,0,7.692307692,0,0,0,0,0,0,0,0,optimal_conditions
138,24,1,5.75,24,0,0,0,2,0,0,0,0.833333333,0,0,0,0,GPT-5,3,Middle,q_2007_1_6_7_mc,0,0,0,8.333333333,0,0,0,0,0,0,optimal_conditions
73,26,2,2.807692308,13,0,0,0,1,0,0,0,0.615384615,0,0,1,0,GPT-5,3,Middle,q_2007_1_6_9_mc,0,0,0,3.846153846,0,0,0,0,0,0,optimal_conditions
63,15,1,4.2,15,0,0,0,0,0,0,0,0.866666667,0,0,1,0,GPT-5,3,Middle,q_2007_1_9_4_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
103,23,1,4.47826087,23,0,0,0,1,0,0,0,0.826086957,0,0,0,0,GPT-5,3,Middle,q_2007_2_2_11_mc,0,0,0,4.347826087,0,0,0,0,0,0,optimal_conditions
