char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,hedging_count,meta_count,restatement_count,verification_count,first_person,first_person_plural,math_term_count,unique_word_ratio,exclamation_count,question_count,has_bullets,step_count,agent_id,ses_3level,question_id,hedging_count_per_100words,meta_count_per_100words,restatement_count_per_100words,verification_count_per_100words,first_person_per_100words,first_person_plural_per_100words,math_term_count_per_100words,exclamation_count_per_100words,question_count_per_100words,step_count_per_100words,scenario.scenario_name
313,69,4,4.536231884,17.25,0,1,0,1,0,0,0,0.652173913,0,0,1,0,24,Low,q_2007_1_2_15_num,0,1.449275362,0,1.449275362,0,0,0,0,0,0,challenging_conditions
158,41,3,3.853658537,13.66666667,0,1,0,0,0,0,1,0.634146341,0,0,1,0,24,Low,q_2007_1_2_1_mc,0,2.43902439,0,0,0,0,2.43902439,0,0,0,challenging_conditions
271,59,4,4.593220339,14.75,0,1,0,0,0,1,0,0.644067797,0,0,1,0,24,Low,q_2007_1_2_5_mc,0,1.694915254,0,0,0,1.694915254,0,0,0,0,challenging_conditions
394,79,5,4.987341772,15.8,0,0,0,0,1,1,0,0.734177215,0,0,1,0,24,Low,q_2007_1_2_8_mc,0,0,0,0,1.265822785,1.265822785,0,0,0,0,challenging_conditions
232,48,6,4.833333333,8,0,3,0,1,1,0,1,0.875,0,0,1,0,24,Low,q_2007_1_2_9_num,0,6.25,0,2.083333333,2.083333333,0,2.083333333,0,0,0,challenging_conditions
358,79,3,4.53164557,26.33333333,0,2,0,0,1,1,0,0.658227848,0,0,1,0,24,Low,q_2007_1_6_12_mc,0,2.53164557,0,0,1.265822785,1.265822785,0,0,0,0,challenging_conditions
421,92,5,4.576086957,18.4,0,4,0,2,4,0,1,0.684782609,0,0,1,2,24,Low,q_2007_1_6_19_mc,0,4.347826087,0,2.173913043,4.347826087,0,1.086956522,0,0,2.173913043,challenging_conditions
419,83,6,5.048192771,13.83333333,0,0,0,1,0,0,0,0.578313253,0,0,1,0,24,Low,q_2007_1_6_20_mc,0,0,0,1.204819277,0,0,0,0,0,0,challenging_conditions
287,60,6,4.783333333,10,0,2,0,1,1,0,0,0.633333333,0,0,1,0,24,Low,q_2007_1_6_2_mc,0,3.333333333,0,1.666666667,1.666666667,0,0,0,0,0,challenging_conditions
341,75,6,4.546666667,12.5,0,3,0,1,5,0,1,0.773333333,0,0,1,0,24,Low,q_2007_1_6_6_mc,0,4,0,1.333333333,6.666666667,0,1.333333333,0,0,0,challenging_conditions
344,61,4,5.639344262,15.25,0,0,0,2,0,0,0,0.754098361,0,0,0,0,24,Low,q_2007_1_6_7_mc,0,0,0,3.278688525,0,0,0,0,0,0,challenging_conditions
336,81,7,4.148148148,11.57142857,0,2,0,1,1,4,2,0.592592593,0,0,1,0,24,Low,q_2007_1_6_9_mc,0,2.469135802,0,1.234567901,1.234567901,4.938271605,2.469135802,0,0,0,challenging_conditions
259,56,3,4.625,18.66666667,0,4,0,2,2,0,0,0.642857143,0,0,1,1,24,Low,q_2007_1_9_13_mc,0,7.142857143,0,3.571428571,3.571428571,0,0,0,0,1.785714286,challenging_conditions
316,64,5,4.9375,12.8,0,2,0,0,3,0,1,0.734375,0,0,1,0,24,Low,q_2007_1_9_4_mc,0,3.125,0,0,4.6875,0,1.5625,0,0,0,challenging_conditions
463,88,7,5.261363636,12.57142857,0,2,1,1,2,0,0,0.681818182,0,0,1,0,24,Low,q_2007_2_2_11_mc,0,2.272727273,1.136363636,1.136363636,2.272727273,0,0,0,0,0,challenging_conditions
273,66,3,4.136363636,22,0,2,0,1,4,0,1,0.606060606,0,0,1,0,24,Low,q_2007_2_2_15_mc,0,3.03030303,0,1.515151515,6.060606061,0,1.515151515,0,0,0,challenging_conditions
464,85,5,5.458823529,17,0,0,0,1,0,1,0,0.682352941,0,0,1,0,24,Low,q_2007_2_2_17_mc,0,0,0,1.176470588,0,1.176470588,0,0,0,0,challenging_conditions
328,60,9,5.466666667,6.666666667,0,3,0,1,3,0,1,0.666666667,0,0,1,0,24,Low,q_2007_2_2_20_num,0,5,0,1.666666667,5,0,1.666666667,0,0,0,challenging_conditions
254,55,5,4.618181818,11,0,0,0,1,0,0,0,0.563636364,0,0,1,0,24,Low,q_2007_2_2_6_mc,0,0,0,1.818181818,0,0,0,0,0,0,challenging_conditions
287,61,8,4.704918033,7.625,0,2,0,1,1,0,0,0.770491803,0,0,1,0,24,Low,q_2007_2_6_12_num,0,3.278688525,0,1.639344262,1.639344262,0,0,0,0,0,challenging_conditions
456,70,7,6.514285714,10,0,3,0,0,2,0,0,0.614285714,0,0,1,0,24,Low,q_2007_2_6_16_num,0,4.285714286,0,0,2.857142857,0,0,0,0,0,challenging_conditions
398,93,3,4.279569892,31,0,3,1,1,2,0,1,0.537634409,0,0,1,0,24,Low,q_2007_2_6_18_num,0,3.225806452,1.075268817,1.075268817,2.150537634,0,1.075268817,0,0,0,challenging_conditions
281,62,5,4.532258065,12.4,0,2,0,2,2,0,2,0.661290323,0,0,1,2,24,Low,q_2007_2_6_1_mc,0,3.225806452,0,3.225806452,3.225806452,0,3.225806452,0,0,3.225806452,challenging_conditions
215,49,4,4.387755102,12.25,0,0,0,1,0,0,0,0.632653061,0,0,0,0,24,Low,q_2007_2_6_2_mc,0,0,0,2.040816327,0,0,0,0,0,0,challenging_conditions
440,99,5,4.444444444,19.8,0,2,0,1,1,0,0,0.595959596,0,0,1,1,24,Low,q_2007_2_6_6_mc,0,2.02020202,0,1.01010101,1.01010101,0,0,0,0,1.01010101,challenging_conditions
323,66,3,4.893939394,22,0,3,0,0,2,0,1,0.727272727,3,0,1,0,24,Low,q_2007_2_6_8_num,0,4.545454545,0,0,3.03030303,0,1.515151515,4.545454545,0,0,challenging_conditions
196,49,4,4,12.25,0,1,0,1,1,0,3,0.673469388,0,0,1,0,24,Low,q_2007_2_9_12_mc,0,2.040816327,0,2.040816327,2.040816327,0,6.12244898,0,0,0,challenging_conditions
229,63,4,3.634920635,15.75,0,1,0,1,1,0,0,0.650793651,0,0,1,0,24,Low,q_2007_2_9_15_mc,0,1.587301587,0,1.587301587,1.587301587,0,0,0,0,0,challenging_conditions
430,93,6,4.623655914,15.5,0,1,0,1,0,0,0,0.591397849,0,0,1,2,24,Low,q_2007_2_9_5_mc,0,1.075268817,0,1.075268817,0,0,0,0,0,2.150537634,challenging_conditions
385,72,6,5.347222222,12,1,2,0,1,0,1,0,0.597222222,0,0,0,0,24,Low,q_2007_2_9_8_mc,1.388888889,2.777777778,0,1.388888889,0,1.388888889,0,0,0,0,challenging_conditions
275,57,3,4.824561404,19,0,1,0,0,0,1,0,0.684210526,0,0,1,0,24,Low,q_2007_3_4_1_mc,0,1.754385965,0,0,0,1.754385965,0,0,0,0,challenging_conditions
485,103,2,4.708737864,51.5,0,1,0,0,2,1,0,0.54368932,0,0,1,0,24,Low,q_2007_3_4_4_mc,0,0.970873786,0,0,1.941747573,0.970873786,0,0,0,0,challenging_conditions
371,62,5,5.983870968,12.4,0,0,0,0,1,0,0,0.822580645,0,0,1,0,24,Low,q_2007_3_4_7_mc,0,0,0,0,1.612903226,0,0,0,0,0,challenging_conditions
252,53,8,4.754716981,6.625,0,4,0,1,1,0,1,0.716981132,0,0,1,1,24,Low,q_2007_3_4_9_num,0,7.547169811,0,1.886792453,1.886792453,0,1.886792453,0,0,1.886792453,challenging_conditions
261,59,5,4.423728814,11.8,0,0,0,1,0,0,2,0.728813559,0,0,1,0,24,Low,q_2007_3_9_11_mc,0,0,0,1.694915254,0,0,3.389830508,0,0,0,challenging_conditions
743,148,8,5.02027027,18.5,1,3,0,1,9,0,0,0.648648649,1,0,1,0,24,Low,q_2007_3_9_12_num,0.675675676,2.027027027,0,0.675675676,6.081081081,0,0,0.675675676,0,0,challenging_conditions
499,97,7,5.144329897,13.85714286,0,2,0,1,7,0,0,0.721649485,0,0,1,0,24,Low,q_2007_3_9_13_mc,0,2.06185567,0,1.030927835,7.216494845,0,0,0,0,0,challenging_conditions
513,88,10,5.829545455,8.8,0,1,0,1,0,0,0,0.715909091,0,0,1,0,24,Low,q_2007_3_9_15_mc,0,1.136363636,0,1.136363636,0,0,0,0,0,0,challenging_conditions
424,81,6,5.234567901,13.5,0,3,0,1,1,0,0,0.641975309,0,0,1,1,24,Low,q_2007_3_9_16_num,0,3.703703704,0,1.234567901,1.234567901,0,0,0,0,1.234567901,challenging_conditions
215,52,3,4.134615385,17.33333333,0,1,0,1,0,0,0,0.634615385,0,0,1,1,24,Low,q_2007_3_9_1_mc,0,1.923076923,0,1.923076923,0,0,0,0,0,1.923076923,challenging_conditions
285,57,5,5,11.4,0,0,0,0,2,0,0,0.771929825,1,0,1,0,24,Low,q_2007_3_9_4_mc,0,0,0,0,3.50877193,0,0,1.754385965,0,0,challenging_conditions
229,53,3,4.320754717,17.66666667,0,2,1,1,2,2,1,0.641509434,0,0,1,0,24,Low,q_2007_3_9_5_mc,0,3.773584906,1.886792453,1.886792453,3.773584906,3.773584906,1.886792453,0,0,0,challenging_conditions
404,78,5,5.179487179,15.6,0,1,0,0,0,1,0,0.666666667,0,0,1,3,24,Low,q_2007_4_3_18_mc,0,1.282051282,0,0,0,1.282051282,0,0,0,3.846153846,challenging_conditions
403,104,8,3.875,13,0,2,0,1,1,2,1,0.548076923,0,0,1,0,24,Low,q_2007_4_3_19_mc,0,1.923076923,0,0.961538462,0.961538462,1.923076923,0.961538462,0,0,0,challenging_conditions
335,59,5,5.677966102,11.8,0,0,0,1,0,0,0,0.813559322,0,0,0,0,24,Low,q_2007_4_3_2_mc,0,0,0,1.694915254,0,0,0,0,0,0,challenging_conditions
280,69,4,4.057971014,17.25,0,1,0,1,0,3,1,0.652173913,0,0,1,0,24,Low,q_2007_4_3_8_mc,0,1.449275362,0,1.449275362,0,4.347826087,1.449275362,0,0,0,challenging_conditions
146,27,2,5.407407407,13.5,0,2,0,0,1,0,1,0.777777778,0,0,0,0,24,Low,q_2007_4_6_14_num,0,7.407407407,0,0,3.703703704,0,3.703703704,0,0,0,challenging_conditions
364,102,6,3.568627451,17,0,4,0,2,3,0,0,0.568627451,0,0,1,0,24,Low,q_2007_4_6_15_num,0,3.921568627,0,1.960784314,2.941176471,0,0,0,0,0,challenging_conditions
230,47,3,4.893617021,15.66666667,0,0,0,0,0,0,0,0.574468085,0,0,1,0,24,Low,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
415,80,5,5.1875,16,0,1,0,0,0,1,0,0.625,0,0,1,0,24,Low,q_2007_4_9_11_mc,0,1.25,0,0,0,1.25,0,0,0,0,challenging_conditions
392,66,4,5.939393939,16.5,0,1,0,2,1,0,0,0.742424242,0,0,1,0,24,Low,q_2007_4_9_12_mc,0,1.515151515,0,3.03030303,1.515151515,0,0,0,0,0,challenging_conditions
230,45,3,5.111111111,15,0,3,0,0,1,0,0,0.733333333,0,0,1,1,24,Low,q_2007_4_9_1_mc,0,6.666666667,0,0,2.222222222,0,0,0,0,2.222222222,challenging_conditions
286,70,4,4.085714286,17.5,0,0,0,1,0,0,0,0.557142857,0,0,0,0,24,Low,q_2007_4_9_5_mc,0,0,0,1.428571429,0,0,0,0,0,0,challenging_conditions
432,101,3,4.277227723,33.66666667,0,2,0,0,1,0,0,0.603960396,0,0,1,0,25,Low,q_2007_1_2_15_num,0,1.98019802,0,0,0.99009901,0,0,0,0,0,optimal_conditions
206,50,4,4.12,12.5,0,1,0,0,0,1,1,0.62,0,0,1,0,25,Low,q_2007_1_2_1_mc,0,2,0,0,0,2,2,0,0,0,optimal_conditions
286,63,4,4.53968254,15.75,0,1,0,0,0,2,0,0.650793651,0,0,1,0,25,Low,q_2007_1_2_5_mc,0,1.587301587,0,0,0,3.174603175,0,0,0,0,optimal_conditions
533,107,3,4.981308411,35.66666667,0,1,0,0,2,0,0,0.542056075,1,0,0,0,25,Low,q_2007_1_2_8_mc,0,0.934579439,0,0,1.869158879,0,0,0.934579439,0,0,optimal_conditions
244,52,6,4.692307692,8.666666667,0,2,0,1,4,0,1,0.865384615,0,0,1,0,25,Low,q_2007_1_2_9_num,0,3.846153846,0,1.923076923,7.692307692,0,1.923076923,0,0,0,optimal_conditions
358,79,3,4.53164557,26.33333333,0,2,0,0,1,1,0,0.658227848,0,0,1,0,25,Low,q_2007_1_6_12_mc,0,2.53164557,0,0,1.265822785,1.265822785,0,0,0,0,optimal_conditions
404,83,3,4.86746988,27.66666667,0,3,1,2,2,0,4,0.638554217,0,0,1,2,25,Low,q_2007_1_6_19_mc,0,3.614457831,1.204819277,2.409638554,2.409638554,0,4.819277108,0,0,2.409638554,optimal_conditions
419,83,6,5.048192771,13.83333333,0,0,0,1,0,0,0,0.578313253,0,0,1,0,25,Low,q_2007_1_6_20_mc,0,0,0,1.204819277,0,0,0,0,0,0,optimal_conditions
284,61,6,4.655737705,10.16666667,0,3,0,0,3,0,0,0.590163934,0,0,1,0,25,Low,q_2007_1_6_2_mc,0,4.918032787,0,0,4.918032787,0,0,0,0,0,optimal_conditions
279,65,5,4.292307692,13,0,2,0,1,2,0,2,0.753846154,0,0,1,0,25,Low,q_2007_1_6_6_mc,0,3.076923077,0,1.538461538,3.076923077,0,3.076923077,0,0,0,optimal_conditions
407,78,5,5.217948718,15.6,0,1,0,0,0,0,0,0.679487179,0,0,1,0,25,Low,q_2007_1_6_7_mc,0,1.282051282,0,0,0,0,0,0,0,0,optimal_conditions
267,69,7,3.869565217,9.857142857,0,1,1,1,1,0,2,0.579710145,0,0,1,0,25,Low,q_2007_1_6_9_mc,0,1.449275362,1.449275362,1.449275362,1.449275362,0,2.898550725,0,0,0,optimal_conditions
292,63,3,4.634920635,21,0,4,0,2,4,0,2,0.682539683,0,0,0,1,25,Low,q_2007_1_9_13_mc,0,6.349206349,0,3.174603175,6.349206349,0,3.174603175,0,0,1.587301587,optimal_conditions
364,72,6,5.055555556,12,0,2,0,0,1,2,0,0.694444444,0,0,1,0,25,Low,q_2007_1_9_4_mc,0,2.777777778,0,0,1.388888889,2.777777778,0,0,0,0,optimal_conditions
468,91,7,5.142857143,13,0,1,0,1,4,0,1,0.648351648,0,0,1,0,25,Low,q_2007_2_2_11_mc,0,1.098901099,0,1.098901099,4.395604396,0,1.098901099,0,0,0,optimal_conditions
285,56,4,5.089285714,14,0,2,0,0,4,0,1,0.714285714,0,0,0,0,25,Low,q_2007_2_2_15_mc,0,3.571428571,0,0,7.142857143,0,1.785714286,0,0,0,optimal_conditions
336,63,4,5.333333333,15.75,0,0,0,1,0,1,0,0.714285714,0,0,1,0,25,Low,q_2007_2_2_17_mc,0,0,0,1.587301587,0,1.587301587,0,0,0,0,optimal_conditions
344,65,10,5.292307692,6.5,0,3,0,1,3,0,1,0.676923077,0,0,1,0,25,Low,q_2007_2_2_20_num,0,4.615384615,0,1.538461538,4.615384615,0,1.538461538,0,0,0,optimal_conditions
239,52,5,4.596153846,10.4,0,0,0,1,1,0,0,0.538461538,0,0,1,0,25,Low,q_2007_2_2_6_mc,0,0,0,1.923076923,1.923076923,0,0,0,0,0,optimal_conditions
409,91,12,4.494505495,7.583333333,0,3,0,2,5,0,0,0.659340659,0,0,1,0,25,Low,q_2007_2_6_12_num,0,3.296703297,0,2.197802198,5.494505495,0,0,0,0,0,optimal_conditions
537,90,6,5.966666667,15,0,4,0,1,3,0,0,0.555555556,0,0,1,0,25,Low,q_2007_2_6_16_num,0,4.444444444,0,1.111111111,3.333333333,0,0,0,0,0,optimal_conditions
386,93,3,4.150537634,31,0,3,1,1,2,0,0,0.451612903,0,0,1,0,25,Low,q_2007_2_6_18_num,0,3.225806452,1.075268817,1.075268817,2.150537634,0,0,0,0,0,optimal_conditions
285,72,5,3.958333333,14.4,0,3,0,1,4,0,3,0.597222222,0,0,1,2,25,Low,q_2007_2_6_1_mc,0,4.166666667,0,1.388888889,5.555555556,0,4.166666667,0,0,2.777777778,optimal_conditions
323,69,6,4.68115942,11.5,0,0,0,1,0,0,0,0.492753623,0,0,0,0,25,Low,q_2007_2_6_2_mc,0,0,0,1.449275362,0,0,0,0,0,0,optimal_conditions
458,102,5,4.490196078,20.4,0,2,0,1,1,0,0,0.568627451,0,0,1,1,25,Low,q_2007_2_6_6_mc,0,1.960784314,0,0.980392157,0.980392157,0,0,0,0,0.980392157,optimal_conditions
209,43,4,4.860465116,10.75,0,1,0,0,1,0,0,0.790697674,2,0,1,0,25,Low,q_2007_2_6_8_num,0,2.325581395,0,0,2.325581395,0,0,4.651162791,0,0,optimal_conditions
307,80,6,3.8375,13.33333333,0,2,0,1,5,0,4,0.5875,0,0,1,0,25,Low,q_2007_2_9_12_mc,0,2.5,0,1.25,6.25,0,5,0,0,0,optimal_conditions
470,119,8,3.949579832,14.875,0,3,0,1,4,0,2,0.546218487,0,0,1,0,25,Low,q_2007_2_9_15_mc,0,2.521008403,0,0.840336134,3.361344538,0,1.680672269,0,0,0,optimal_conditions
413,90,6,4.588888889,15,0,1,0,1,0,0,0,0.588888889,0,0,1,2,25,Low,q_2007_2_9_5_mc,0,1.111111111,0,1.111111111,0,0,0,0,0,2.222222222,optimal_conditions
446,79,7,5.64556962,11.28571429,1,1,0,1,0,0,0,0.556962025,0,0,0,0,25,Low,q_2007_2_9_8_mc,1.265822785,1.265822785,0,1.265822785,0,0,0,0,0,0,optimal_conditions
301,64,4,4.703125,16,0,1,0,0,2,0,0,0.6875,0,0,1,0,25,Low,q_2007_3_4_1_mc,0,1.5625,0,0,3.125,0,0,0,0,0,optimal_conditions
377,88,2,4.284090909,44,0,1,0,0,2,0,0,0.545454545,0,0,1,0,25,Low,q_2007_3_4_4_mc,0,1.136363636,0,0,2.272727273,0,0,0,0,0,optimal_conditions
378,69,5,5.47826087,13.8,0,0,0,0,1,0,1,0.782608696,0,0,1,0,25,Low,q_2007_3_4_7_mc,0,0,0,0,1.449275362,0,1.449275362,0,0,0,optimal_conditions
232,51,8,4.549019608,6.375,0,4,0,1,1,0,0,0.725490196,0,0,1,1,25,Low,q_2007_3_4_9_num,0,7.843137255,0,1.960784314,1.960784314,0,0,0,0,1.960784314,optimal_conditions
247,61,3,4.049180328,20.33333333,0,1,0,2,0,0,2,0.590163934,0,0,1,0,25,Low,q_2007_3_9_11_mc,0,1.639344262,0,3.278688525,0,0,3.278688525,0,0,0,optimal_conditions
489,90,7,5.433333333,12.85714286,0,2,0,1,5,0,0,0.733333333,0,0,1,0,25,Low,q_2007_3_9_13_mc,0,2.222222222,0,1.111111111,5.555555556,0,0,0,0,0,optimal_conditions
683,129,9,5.294573643,14.33333333,0,2,0,1,1,0,0,0.581395349,0,0,1,1,25,Low,q_2007_3_9_15_mc,0,1.550387597,0,0.775193798,0.775193798,0,0,0,0,0.775193798,optimal_conditions
415,79,6,5.253164557,13.16666667,0,4,0,1,2,0,0,0.620253165,0,0,1,1,25,Low,q_2007_3_9_16_num,0,5.063291139,0,1.265822785,2.53164557,0,0,0,0,1.265822785,optimal_conditions
213,46,3,4.630434783,15.33333333,0,1,0,1,1,0,0,0.695652174,0,0,1,1,25,Low,q_2007_3_9_1_mc,0,2.173913043,0,2.173913043,2.173913043,0,0,0,0,2.173913043,optimal_conditions
280,56,4,5,14,0,0,0,0,2,0,1,0.75,0,0,1,0,25,Low,q_2007_3_9_4_mc,0,0,0,0,3.571428571,0,1.785714286,0,0,0,optimal_conditions
320,66,4,4.848484848,16.5,0,1,1,0,0,6,1,0.681818182,0,0,1,0,25,Low,q_2007_3_9_5_mc,0,1.515151515,1.515151515,0,0,9.090909091,1.515151515,0,0,0,optimal_conditions
446,91,6,4.901098901,15.16666667,0,1,0,0,2,0,0,0.637362637,0,0,1,3,25,Low,q_2007_4_3_18_mc,0,1.098901099,0,0,2.197802198,0,0,0,0,3.296703297,optimal_conditions
381,102,8,3.735294118,12.75,0,2,0,1,1,0,1,0.480392157,0,0,1,0,25,Low,q_2007_4_3_19_mc,0,1.960784314,0,0.980392157,0.980392157,0,0.980392157,0,0,0,optimal_conditions
292,57,4,5.122807018,14.25,0,0,0,1,3,0,0,0.877192982,0,0,1,0,25,Low,q_2007_4_3_2_mc,0,0,0,1.754385965,5.263157895,0,0,0,0,0,optimal_conditions
426,102,8,4.176470588,12.75,1,3,0,1,2,0,2,0.578431373,0,0,1,2,25,Low,q_2007_4_3_8_mc,0.980392157,2.941176471,0,0.980392157,1.960784314,0,1.960784314,0,0,1.960784314,optimal_conditions
146,27,2,5.407407407,13.5,0,2,0,0,1,0,1,0.777777778,0,0,0,0,25,Low,q_2007_4_6_14_num,0,7.407407407,0,0,3.703703704,0,3.703703704,0,0,0,optimal_conditions
381,104,6,3.663461538,17.33333333,0,4,0,2,4,0,0,0.567307692,0,0,1,0,25,Low,q_2007_4_6_15_num,0,3.846153846,0,1.923076923,3.846153846,0,0,0,0,0,optimal_conditions
208,44,3,4.727272727,14.66666667,0,1,0,0,1,0,0,0.659090909,0,0,1,0,25,Low,q_2007_4_6_2_mc,0,2.272727273,0,0,2.272727273,0,0,0,0,0,optimal_conditions
303,68,6,4.455882353,11.33333333,0,2,0,0,1,1,0,0.588235294,0,0,1,0,25,Low,q_2007_4_9_11_mc,0,2.941176471,0,0,1.470588235,1.470588235,0,0,0,0,optimal_conditions
338,60,3,5.633333333,20,0,1,0,1,1,0,0,0.75,0,0,1,0,25,Low,q_2007_4_9_12_mc,0,1.666666667,0,1.666666667,1.666666667,0,0,0,0,0,optimal_conditions
226,45,3,5.022222222,15,0,3,0,0,1,0,0,0.711111111,0,0,1,1,25,Low,q_2007_4_9_1_mc,0,6.666666667,0,0,2.222222222,0,0,0,0,2.222222222,optimal_conditions
197,52,2,3.788461538,26,0,1,0,0,0,0,0,0.576923077,0,0,0,0,25,Low,q_2007_4_9_5_mc,0,1.923076923,0,0,0,0,0,0,0,0,optimal_conditions
432,101,3,4.277227723,33.66666667,0,2,0,0,1,0,0,0.603960396,0,0,1,0,25,Low,q_2007_1_2_15_num,0,1.98019802,0,0,0.99009901,0,0,0,0,0,moderate_stress
206,50,4,4.12,12.5,0,1,0,0,0,1,1,0.62,0,0,1,0,25,Low,q_2007_1_2_1_mc,0,2,0,0,0,2,2,0,0,0,moderate_stress
286,63,4,4.53968254,15.75,0,1,0,0,0,2,0,0.650793651,0,0,1,0,25,Low,q_2007_1_2_5_mc,0,1.587301587,0,0,0,3.174603175,0,0,0,0,moderate_stress
533,107,3,4.981308411,35.66666667,0,1,0,0,2,0,0,0.542056075,1,0,0,0,25,Low,q_2007_1_2_8_mc,0,0.934579439,0,0,1.869158879,0,0,0.934579439,0,0,moderate_stress
244,52,6,4.692307692,8.666666667,0,2,0,1,4,0,1,0.865384615,0,0,1,0,25,Low,q_2007_1_2_9_num,0,3.846153846,0,1.923076923,7.692307692,0,1.923076923,0,0,0,moderate_stress
358,79,3,4.53164557,26.33333333,0,2,0,0,1,1,0,0.658227848,0,0,1,0,25,Low,q_2007_1_6_12_mc,0,2.53164557,0,0,1.265822785,1.265822785,0,0,0,0,moderate_stress
404,83,3,4.86746988,27.66666667,0,3,1,2,2,0,4,0.638554217,0,0,1,2,25,Low,q_2007_1_6_19_mc,0,3.614457831,1.204819277,2.409638554,2.409638554,0,4.819277108,0,0,2.409638554,moderate_stress
419,83,6,5.048192771,13.83333333,0,0,0,1,0,0,0,0.578313253,0,0,1,0,25,Low,q_2007_1_6_20_mc,0,0,0,1.204819277,0,0,0,0,0,0,moderate_stress
290,62,6,4.677419355,10.33333333,0,3,0,0,3,0,0,0.580645161,0,0,1,0,25,Low,q_2007_1_6_2_mc,0,4.838709677,0,0,4.838709677,0,0,0,0,0,moderate_stress
279,65,5,4.292307692,13,0,2,0,1,2,0,2,0.753846154,0,0,1,0,25,Low,q_2007_1_6_6_mc,0,3.076923077,0,1.538461538,3.076923077,0,3.076923077,0,0,0,moderate_stress
407,78,5,5.217948718,15.6,0,1,0,0,0,0,0,0.679487179,0,0,1,0,25,Low,q_2007_1_6_7_mc,0,1.282051282,0,0,0,0,0,0,0,0,moderate_stress
267,69,7,3.869565217,9.857142857,0,1,1,1,1,0,2,0.579710145,0,0,1,0,25,Low,q_2007_1_6_9_mc,0,1.449275362,1.449275362,1.449275362,1.449275362,0,2.898550725,0,0,0,moderate_stress
292,63,3,4.634920635,21,0,4,0,2,4,0,2,0.682539683,0,0,0,1,25,Low,q_2007_1_9_13_mc,0,6.349206349,0,3.174603175,6.349206349,0,3.174603175,0,0,1.587301587,moderate_stress
364,72,6,5.055555556,12,0,2,0,0,1,2,0,0.694444444,0,0,1,0,25,Low,q_2007_1_9_4_mc,0,2.777777778,0,0,1.388888889,2.777777778,0,0,0,0,moderate_stress
468,91,7,5.142857143,13,0,1,0,1,4,0,1,0.648351648,0,0,1,0,25,Low,q_2007_2_2_11_mc,0,1.098901099,0,1.098901099,4.395604396,0,1.098901099,0,0,0,moderate_stress
285,56,4,5.089285714,14,0,2,0,0,4,0,1,0.714285714,0,0,0,0,25,Low,q_2007_2_2_15_mc,0,3.571428571,0,0,7.142857143,0,1.785714286,0,0,0,moderate_stress
336,63,4,5.333333333,15.75,0,0,0,1,0,1,0,0.714285714,0,0,1,0,25,Low,q_2007_2_2_17_mc,0,0,0,1.587301587,0,1.587301587,0,0,0,0,moderate_stress
344,65,10,5.292307692,6.5,0,3,0,1,3,0,1,0.676923077,0,0,1,0,25,Low,q_2007_2_2_20_num,0,4.615384615,0,1.538461538,4.615384615,0,1.538461538,0,0,0,moderate_stress
239,52,5,4.596153846,10.4,0,0,0,1,1,0,0,0.538461538,0,0,1,0,25,Low,q_2007_2_2_6_mc,0,0,0,1.923076923,1.923076923,0,0,0,0,0,moderate_stress
409,91,12,4.494505495,7.583333333,0,3,0,2,5,0,0,0.659340659,0,0,1,0,25,Low,q_2007_2_6_12_num,0,3.296703297,0,2.197802198,5.494505495,0,0,0,0,0,moderate_stress
537,90,6,5.966666667,15,0,4,0,1,3,0,0,0.555555556,0,0,1,0,25,Low,q_2007_2_6_16_num,0,4.444444444,0,1.111111111,3.333333333,0,0,0,0,0,moderate_stress
386,93,3,4.150537634,31,0,3,1,1,2,0,0,0.451612903,0,0,1,0,25,Low,q_2007_2_6_18_num,0,3.225806452,1.075268817,1.075268817,2.150537634,0,0,0,0,0,moderate_stress
285,72,5,3.958333333,14.4,0,3,0,1,4,0,3,0.597222222,0,0,1,2,25,Low,q_2007_2_6_1_mc,0,4.166666667,0,1.388888889,5.555555556,0,4.166666667,0,0,2.777777778,moderate_stress
323,69,6,4.68115942,11.5,0,0,0,1,0,0,0,0.492753623,0,0,0,0,25,Low,q_2007_2_6_2_mc,0,0,0,1.449275362,0,0,0,0,0,0,moderate_stress
458,102,5,4.490196078,20.4,0,2,0,1,1,0,0,0.568627451,0,0,1,1,25,Low,q_2007_2_6_6_mc,0,1.960784314,0,0.980392157,0.980392157,0,0,0,0,0.980392157,moderate_stress
209,43,4,4.860465116,10.75,0,1,0,0,1,0,0,0.790697674,2,0,1,0,25,Low,q_2007_2_6_8_num,0,2.325581395,0,0,2.325581395,0,0,4.651162791,0,0,moderate_stress
307,80,6,3.8375,13.33333333,0,2,0,1,5,0,4,0.5875,0,0,1,0,25,Low,q_2007_2_9_12_mc,0,2.5,0,1.25,6.25,0,5,0,0,0,moderate_stress
470,119,8,3.949579832,14.875,0,3,0,1,4,0,2,0.546218487,0,0,1,0,25,Low,q_2007_2_9_15_mc,0,2.521008403,0,0.840336134,3.361344538,0,1.680672269,0,0,0,moderate_stress
413,90,6,4.588888889,15,0,1,0,1,0,0,0,0.588888889,0,0,1,2,25,Low,q_2007_2_9_5_mc,0,1.111111111,0,1.111111111,0,0,0,0,0,2.222222222,moderate_stress
